2020-03-01,,Wayne County,4d4b7105d754a06378d81259,Shops & Services,107.0,118.0,106.0,1
2020-03-01,,Wayne County,4d4b7105d754a06374d81259,Food,103.0,"",104.0,2
2020-03-01,,Wayne County,4d4b7105d754a06377d81259,Outdoors & Recreation,97.0,"",97.0,3
2020-03-01,,Philadelphia County,4d4b7105d754a06378d81259,Shops & Services,104.0,98.0,104.0,1
2020-03-01,,Philadelphia County,4d4b7105d754a06374d81259,Food,104.0,100.0,104.0,2
2020-03-01,,Philadelphia County,4d4b7105d754a06375d81259,Professional & Other Places,105.0,106.0,105.0,3
2020-03-01,,Philadelphia County,4d4b7105d754a06379d81259,Travel & Transport,92.0,100.0,92.0,4
2020-03-01,,Philadelphia County,4d4b7105d754a06377d81259,Outdoors & Recreation,103.0,107.0,103.0,5
2020-03-01,,Philadelphia County,4d4b7105d754a06376d81259,Nightlife Spots,98.0,99.0,98.0,6
2020-03-01,,Philadelphia County,4bf58dd8d48988d116941735,Bars,98.0,101.0,98.0,7
2020-03-01,,Philadelphia County,4bf58dd8d48988d1ed931735,Airports,108.0,110.0,108.0,8
2020-03-01,,Philadelphia County,4bf58dd8d48988d1f9941735,Food & Drink Shops,97.0,83.0,97.0,9
2020-03-01,,Philadelphia County,4d4b7104d754a06370d81259,Arts & Entertainment,101.0,102.0,101.0,10
2020-03-01,,Philadelphia County,4bf58dd8d48988d131941735,Spiritual Centers,104.0,104.0,104.0,11
2020-03-01,,Philadelphia County,4d954b0ea243a5684a65b473,Convenience Stores,104.0,97.0,104.0,12
2020-03-01,,Philadelphia County,4f4528bc4b90abdf24c9de85,Athletics & Sports,98.0,103.0,98.0,13
2020-03-01,,Philadelphia County,4bf58dd8d48988d142941735,Asian Restaurants,102.0,111.0,102.0,14
2020-03-01,,Philadelphia County,4bf58dd8d48988d1eb931735,Airport Terminals,109.0,109.0,109.0,15
2020-03-01,,Philadelphia County,52f2ab2ebcbc57f1066b8b46,Supermarkets,97.0,82.0,97.0,16
2020-03-01,,Philadelphia County,4bf58dd8d48988d104941735,Medical Centers,110.0,98.0,110.0,17
2020-03-01,,Philadelphia County,4bf58dd8d48988d118951735,Grocery Stores,98.0,84.0,98.0,18
2020-03-01,,Philadelphia County,4d4b7105d754a06372d81259,Colleges & Universities,92.0,94.0,92.0,19
2020-03-01,,Philadelphia County,4bf58dd8d48988d1fd931735,Metro Stations,108.0,119.0,108.0,20
2020-03-01,,Philadelphia County,4bf58dd8d48988d10f951735,Pharmacies,106.0,97.0,106.0,21
2020-03-01,,Philadelphia County,4bf58dd8d48988d163941735,Parks,106.0,113.0,106.0,22
2020-03-01,,Philadelphia County,4e67e38e036454776db1fb3a,Residences,96.0,96.0,96.0,23
2020-03-01,,Philadelphia County,4bf58dd8d48988d16e941735,Fast Food Restaurants,108.0,113.0,108.0,24
2020-03-01,,Philadelphia County,4bf58dd8d48988d1ca941735,Pizza Places,108.0,91.0,108.0,25
2020-03-01,,Philadelphia County,4bf58dd8d48988d148941735,Donut Shops,108.0,114.0,108.0,26
2020-03-01,,Philadelphia County,4bf58dd8d48988d13b941735,Schools,104.0,87.0,104.0,27
2020-03-01,,Philadelphia County,4bf58dd8d48988d14e941735,American Restaurants,105.0,85.0,106.0,28
2020-03-01,,Philadelphia County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),97.0,97.0,97.0,29
2020-03-01,,Philadelphia County,4bf58dd8d48988d1fa931735,Hotels,99.0,110.0,99.0,30
2020-03-01,,Philadelphia County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,109.0,"",109.0,31
2020-03-01,,Philadelphia County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,107.0,102.0,107.0,32
2020-03-01,,Philadelphia County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,107.0,112.0,107.0,33
2020-03-01,,Philadelphia County,4bf58dd8d48988d1fd941735,Shopping Malls,104.0,108.0,104.0,34
2020-03-01,,Philadelphia County,4bf58dd8d48988d1fe931735,Bus Stations,110.0,111.0,110.0,35
2020-03-01,,Philadelphia County,4bf58dd8d48988d1e0931735,Coffee Shops,95.0,"",96.0,36
2020-03-01,,Philadelphia County,4bf58dd8d48988d129951735,Train Stations,103.0,124.0,103.0,37
2020-03-01,,Philadelphia County,4bf58dd8d48988d1ff931735,Convention Centers,111.0,207.0,109.0,38
2020-03-01,,Philadelphia County,4bf58dd8d48988d113951735,Gas Stations,98.0,"",98.0,39
2020-03-01,,Philadelphia County,4bf58dd8d48988d145941735,Chinese Restaurants,104.0,114.0,104.0,40
2020-03-01,,Philadelphia County,4bf58dd8d48988d126941735,Government Buildings,101.0,"",101.0,41
2020-03-01,,Philadelphia County,52dea92d3cf9994f4e043dbb,Discount Stores,103.0,"",104.0,42
2020-03-01,,Philadelphia County,4bf58dd8d48988d1c5941735,Sandwich Places,110.0,"",110.0,43
2020-03-01,,Philadelphia County,4bf58dd8d48988d12b951735,Bus Lines,112.0,124.0,111.0,43
2020-03-01,,Philadelphia County,4bf58dd8d48988d146941735,Delis / Bodegas,102.0,126.0,102.0,44
2020-03-01,,Philadelphia County,4bf58dd8d48988d11d941735,Sports Bars,91.0,"",90.0,45
2020-03-01,,Philadelphia County,4bf58dd8d48988d103951735,Clothing Stores,108.0,"",109.0,46
2020-03-01,,Philadelphia County,4bf58dd8d48988d110951735,Salons / Barbershops,105.0,"",104.0,47
2020-03-01,,Philadelphia County,4bf58dd8d48988d196941735,Hospitals,106.0,"",106.0,48
