2020-03-01,Kentucky,McCracken County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,119.0,"",119.0,1
2020-03-01,Kentucky,McCracken County,4bf58dd8d48988d16e941735,Fast Food Restaurants,138.0,"",137.0,2
2020-03-01,Kentucky,McCracken County,4bf58dd8d48988d113951735,Gas Stations,107.0,"",107.0,3
2020-03-01,Kentucky,McCracken County,4bf58dd8d48988d14e941735,American Restaurants,129.0,"",128.0,4
2020-03-01,Kentucky,Pulaski County,4bf58dd8d48988d113951735,Gas Stations,104.0,"",104.0,1
2020-03-01,Kentucky,Pulaski County,4bf58dd8d48988d16e941735,Fast Food Restaurants,107.0,"",107.0,2
2020-03-01,Kentucky,Pulaski County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,118.0,"",119.0,3
2020-03-01,Kentucky,Christian County,4bf58dd8d48988d113951735,Gas Stations,109.0,"",108.0,1
2020-03-01,Kentucky,Christian County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,113.0,"",114.0,2
2020-03-01,Kentucky,Christian County,4bf58dd8d48988d16e941735,Fast Food Restaurants,118.0,"",118.0,3
2020-03-01,Kentucky,Hardin County,4bf58dd8d48988d113951735,Gas Stations,111.0,110.0,111.0,1
2020-03-01,Kentucky,Hardin County,4bf58dd8d48988d16e941735,Fast Food Restaurants,114.0,"",114.0,2
2020-03-01,Kentucky,Hardin County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,108.0,"",108.0,3
2020-03-01,Kentucky,Hardin County,4bf58dd8d48988d118951735,Grocery Stores,115.0,"",114.0,4
2020-03-01,Kentucky,Hardin County,4bf58dd8d48988d112951735,Hardware Stores,147.0,"",149.0,5
2020-03-01,Kentucky,Shelby County,4bf58dd8d48988d113951735,Gas Stations,131.0,"",131.0,1
2020-03-01,Kentucky,Shelby County,4bf58dd8d48988d16e941735,Fast Food Restaurants,132.0,"",132.0,2
2020-03-01,Kentucky,Henry County,4bf58dd8d48988d113951735,Gas Stations,120.0,"",120.0,1
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d113951735,Gas Stations,109.0,125.0,108.0,1
2020-03-01,Kentucky,Fayette County,52f2ab2ebcbc57f1066b8b46,Supermarkets,105.0,93.0,105.0,2
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d16e941735,Fast Food Restaurants,120.0,114.0,120.0,3
2020-03-01,Kentucky,Fayette County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,108.0,"",108.0,4
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d14e941735,American Restaurants,107.0,117.0,107.0,5
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1fa931735,Hotels,125.0,"",125.0,6
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1fd941735,Shopping Malls,112.0,"",113.0,7
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1c5941735,Sandwich Places,121.0,"",122.0,8
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d163941735,Parks,121.0,"",121.0,9
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d118951735,Grocery Stores,101.0,124.0,100.0,10
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d116941735,Bars,101.0,"",101.0,11
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d10f951735,Pharmacies,108.0,"",108.0,12
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1ca941735,Pizza Places,114.0,"",115.0,13
2020-03-01,Kentucky,Fayette County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),99.0,"",100.0,14
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1ae941735,Universities,94.0,"",94.0,15
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1c1941735,Mexican Restaurants,98.0,"",98.0,16
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d112951735,Hardware Stores,117.0,"",116.0,17
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1e0931735,Coffee Shops,99.0,"",98.0,18
2020-03-01,Kentucky,Fayette County,4d4ae6fc7a7b7dea34424761,Fried Chicken Joints,103.0,"",103.0,19
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1cc941735,Steakhouses,118.0,"",118.0,20
2020-03-01,Kentucky,Fayette County,52e816a6bcbc57f1066b7a54,Warehouse Stores,109.0,"",110.0,21
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d1f6941735,Department Stores,103.0,"",104.0,22
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d124951735,Automotive Shops,165.0,"",166.0,23
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d10a951735,Banks,104.0,"",104.0,24
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d16c941735,Burger Joints,118.0,"",119.0,25
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d196941735,Hospitals,84.0,"",85.0,26
2020-03-01,Kentucky,Fayette County,4bf58dd8d48988d103951735,Clothing Stores,124.0,"",124.0,27
2020-03-01,Kentucky,Fayette County,4f4533804b9074f6e4fb0105,Elementary Schools,110.0,"",111.0,28
2020-03-01,Kentucky,Johnson County,4bf58dd8d48988d16e941735,Fast Food Restaurants,131.0,"",130.0,1
2020-03-01,Kentucky,Simpson County,4bf58dd8d48988d113951735,Gas Stations,110.0,"",109.0,1
2020-03-01,Kentucky,Simpson County,4bf58dd8d48988d16e941735,Fast Food Restaurants,144.0,"",143.0,2
2020-03-01,Kentucky,Boyd County,4bf58dd8d48988d16e941735,Fast Food Restaurants,106.0,"",106.0,1
