2020-03-01,,Marion County,Shops & Services,121.0,"",121.0,1
2020-03-01,,Marion County,Food,108.0,"",110.0,2
2020-03-01,,Marion County,Professional & Other Places,115.0,"",117.0,3
2020-03-01,,Coahoma County,Shops & Services,129.0,"",130.0,1
2020-03-01,,Coahoma County,Food,150.0,"",149.0,2
2020-03-01,,Union County,Shops & Services,107.0,"",108.0,1
2020-03-01,,Union County,Food,119.0,"",120.0,2
2020-03-01,,Yazoo County,Shops & Services,109.0,"",109.0,1
2020-03-01,,Yazoo County,Food,111.0,"",113.0,2
2020-03-01,,Lincoln County,Shops & Services,109.0,84.0,109.0,1
2020-03-01,,Lincoln County,Food,113.0,"",114.0,2
2020-03-01,,Lincoln County,Professional & Other Places,118.0,"",118.0,3
2020-03-01,,Lincoln County,Outdoors & Recreation,148.0,"",147.0,4
2020-03-01,,Lincoln County,School,117.0,"",117.0,5
2020-03-01,,Forrest County,Shops & Services,109.0,99.0,109.0,1
2020-03-01,,Forrest County,Food,111.0,117.0,110.0,2
2020-03-01,,Forrest County,Professional & Other Places,118.0,"",119.0,3
2020-03-01,,Forrest County,Colleges & Universities,97.0,"",98.0,4
2020-03-01,,Forrest County,Gas Stations,109.0,"",109.0,5
2020-03-01,,Forrest County,Nightlife Spots,93.0,"",94.0,6
2020-03-01,,Forrest County,Outdoors & Recreation,113.0,"",112.0,7
2020-03-01,,Forrest County,Medical,126.0,"",126.0,8
2020-03-01,,Forrest County,Arts & Entertainment,112.0,"",112.0,9
2020-03-01,,Forrest County,Fast Food Restaurants,117.0,"",117.0,10
2020-03-01,,Forrest County,School,113.0,"",113.0,11
2020-03-01,,Forrest County,Big Box Stores,95.0,"",94.0,12
2020-03-01,,Forrest County,Spiritual Center,102.0,"",103.0,13
2020-03-01,,Marshall County,Shops & Services,103.0,"",103.0,1
2020-03-01,,Marshall County,Food,107.0,"",108.0,2
2020-03-01,,Marshall County,Travel & Transport,93.0,"",93.0,3
2020-03-01,,Jasper County,Shops & Services,111.0,"",111.0,1
2020-03-01,,Jasper County,Food,116.0,"",116.0,2
2020-03-01,,Chickasaw County,Shops & Services,131.0,"",131.0,1
2020-03-01,,Chickasaw County,Food,152.0,"",153.0,2
2020-03-01,,Tunica County,Arts & Entertainment,131.0,160.0,130.0,1
2020-03-01,,Tunica County,Food,86.0,"",86.0,2
2020-03-01,,Tunica County,Shops & Services,129.0,"",129.0,3
2020-03-01,,Attala County,Shops & Services,98.0,"",97.0,1
2020-03-01,,Attala County,Food,104.0,"",105.0,2
2020-03-01,,Pike County,Shops & Services,111.0,109.0,111.0,1
2020-03-01,,Pike County,Food,125.0,99.0,126.0,2
2020-03-01,,Pike County,Professional & Other Places,116.0,"",115.0,3
2020-03-01,,Pike County,Outdoors & Recreation,127.0,"",124.0,4
2020-03-01,,Scott County,Food,120.0,"",120.0,1
2020-03-01,,Scott County,Shops & Services,87.0,"",88.0,2
2020-03-01,,Madison County,Shops & Services,119.0,117.0,119.0,1
2020-03-01,,Madison County,Food,113.0,112.0,113.0,2
2020-03-01,,Madison County,Outdoors & Recreation,105.0,100.0,106.0,3
2020-03-01,,Madison County,Professional & Other Places,103.0,96.0,103.0,4
2020-03-01,,Madison County,Grocery,107.0,"",108.0,5
2020-03-01,,Madison County,Residences,113.0,"",115.0,6
2020-03-01,,Madison County,Gas Stations,112.0,"",112.0,7
2020-03-01,,Madison County,Fast Food Restaurants,127.0,"",127.0,8
2020-03-01,,Madison County,Big Box Stores,106.0,"",106.0,9
2020-03-01,,Madison County,Sports,91.0,"",92.0,10
2020-03-01,,Stone County,Shops & Services,128.0,"",129.0,1
2020-03-01,,Stone County,Food,118.0,"",119.0,2
2020-03-01,,Newton County,Shops & Services,113.0,"",112.0,1
2020-03-01,,Wayne County,Shops & Services,117.0,"",116.0,1
2020-03-01,,Wayne County,Food,126.0,"",127.0,2
2020-03-01,,Lee County,Shops & Services,113.0,105.0,113.0,1
2020-03-01,,Lee County,Food,108.0,109.0,107.0,2
2020-03-01,,Lee County,Professional & Other Places,93.0,97.0,93.0,3
2020-03-01,,Lee County,Outdoors & Recreation,157.0,"",157.0,4
2020-03-01,,Lee County,Gas Stations,109.0,"",109.0,5
2020-03-01,,Lee County,School,124.0,"",124.0,6
2020-03-01,,Lee County,Fast Food Restaurants,113.0,"",113.0,7
2020-03-01,,Lee County,Big Box Stores,108.0,"",107.0,8
2020-03-01,,Lee County,Travel & Transport,110.0,"",109.0,9
2020-03-01,,Lee County,Arts & Entertainment,95.0,"",95.0,10
2020-03-01,,Lee County,Spiritual Center,84.0,"",84.0,11
2020-03-01,,Lee County,Discount Stores,116.0,"",115.0,12
2020-03-01,,Lee County,Medical,102.0,"",102.0,12
2020-03-01,,Lee County,Hotel,123.0,"",121.0,13
2020-03-01,,Lee County,Grocery,87.0,"",86.0,14
2020-03-01,,Montgomery County,Shops & Services,146.0,"",146.0,1
2020-03-01,,Montgomery County,Food,114.0,"",116.0,2
2020-03-01,,Washington County,Food,123.0,122.0,123.0,1
2020-03-01,,Washington County,Shops & Services,120.0,105.0,121.0,2
2020-03-01,,Washington County,Arts & Entertainment,127.0,"",126.0,3
2020-03-01,,Washington County,Professional & Other Places,127.0,"",128.0,4
2020-03-01,,Lamar County,Shops & Services,112.0,110.0,112.0,1
2020-03-01,,Lamar County,Food,117.0,111.0,117.0,2
2020-03-01,,Lamar County,Outdoors & Recreation,107.0,"",108.0,3
2020-03-01,,Lamar County,Professional & Other Places,98.0,"",99.0,4
