2020-03-01,,Wayne County,Shops & Services,113.0,103.0,113.0,1
2020-03-01,,Wayne County,Food,119.0,98.0,120.0,2
2020-03-01,,Wayne County,Professional & Other Places,88.0,72.0,89.0,3
2020-03-01,,Wayne County,Gas Stations,110.0,"",110.0,4
2020-03-01,,Wayne County,Big Box Stores,115.0,"",115.0,5
2020-03-01,,Wayne County,Outdoors & Recreation,107.0,"",108.0,6
2020-03-01,,Wayne County,Nightlife Spots,112.0,"",112.0,7
2020-03-01,,Wayne County,Grocery,90.0,"",90.0,8
2020-03-01,,Wayne County,Fast Food Restaurants,105.0,"",106.0,9
2020-03-01,,Wayne County,School,100.0,"",102.0,10
2020-03-01,,Wayne County,Sports,119.0,"",119.0,11
2020-03-01,,Wayne County,Spiritual Center,89.0,"",89.0,12
2020-03-01,,Wayne County,Arts & Entertainment,136.0,"",138.0,13
2020-03-01,,Catawba County,Shops & Services,104.0,104.0,104.0,1
2020-03-01,,Catawba County,Food,117.0,105.0,117.0,2
2020-03-01,,Catawba County,Professional & Other Places,105.0,105.0,105.0,3
2020-03-01,,Catawba County,Outdoors & Recreation,92.0,75.0,92.0,4
2020-03-01,,Catawba County,Grocery,92.0,91.0,92.0,5
2020-03-01,,Catawba County,Fast Food Restaurants,117.0,132.0,117.0,6
2020-03-01,,Catawba County,Nightlife Spots,101.0,"",102.0,7
2020-03-01,,Catawba County,Big Box Stores,106.0,"",106.0,8
2020-03-01,,Catawba County,Spiritual Center,103.0,105.0,103.0,9
2020-03-01,,Catawba County,Gas Stations,107.0,"",107.0,10
2020-03-01,,Catawba County,Arts & Entertainment,97.0,"",98.0,11
2020-03-01,,Catawba County,School,94.0,"",94.0,12
2020-03-01,,Catawba County,Colleges & Universities,118.0,"",120.0,13
2020-03-01,,Catawba County,Medical,100.0,"",101.0,14
2020-03-01,,Catawba County,Government,101.0,"",100.0,15
2020-03-01,,Catawba County,Travel & Transport,123.0,"",123.0,16
2020-03-01,,Catawba County,Sports,86.0,"",88.0,17
2020-03-01,,Catawba County,Hardware Stores,102.0,"",104.0,18
2020-03-01,,Catawba County,Residences,79.0,"",79.0,19
2020-03-01,,Catawba County,Discount Stores,110.0,"",109.0,20
2020-03-01,,Madison County,Food,106.0,"",106.0,1
2020-03-01,,Madison County,Outdoors & Recreation,110.0,"",113.0,2
2020-03-01,,Scotland County,Shops & Services,105.0,"",105.0,1
2020-03-01,,Scotland County,Food,96.0,"",96.0,2
2020-03-01,,Scotland County,Professional & Other Places,108.0,"",108.0,3
2020-03-01,,Scotland County,Gas Stations,119.0,"",119.0,3
2020-03-01,,Lenoir County,Shops & Services,128.0,135.0,128.0,1
2020-03-01,,Lenoir County,Food,118.0,102.0,119.0,2
2020-03-01,,Lenoir County,Professional & Other Places,110.0,"",110.0,3
2020-03-01,,Lenoir County,Gas Stations,129.0,"",129.0,4
2020-03-01,,Lenoir County,Fast Food Restaurants,134.0,"",133.0,5
2020-03-01,,Lenoir County,Grocery,102.0,"",101.0,6
2020-03-01,,Lenoir County,Arts & Entertainment,149.0,"",150.0,7
2020-03-01,,Lenoir County,School,115.0,"",114.0,8
2020-03-01,,Onslow County,Shops & Services,108.0,116.0,108.0,1
2020-03-01,,Onslow County,Food,115.0,103.0,115.0,2
2020-03-01,,Onslow County,Professional & Other Places,107.0,106.0,107.0,3
2020-03-01,,Onslow County,Outdoors & Recreation,105.0,99.0,105.0,4
2020-03-01,,Onslow County,Grocery,99.0,113.0,98.0,5
2020-03-01,,Onslow County,Nightlife Spots,93.0,"",93.0,6
2020-03-01,,Onslow County,Fast Food Restaurants,121.0,"",122.0,7
2020-03-01,,Onslow County,Residences,102.0,"",102.0,8
2020-03-01,,Onslow County,Big Box Stores,111.0,"",111.0,9
2020-03-01,,Onslow County,Gas Stations,107.0,"",107.0,10
2020-03-01,,Onslow County,School,96.0,"",97.0,11
2020-03-01,,Onslow County,Sports,123.0,"",124.0,12
2020-03-01,,Onslow County,Travel & Transport,120.0,"",118.0,13
2020-03-01,,Onslow County,Arts & Entertainment,83.0,"",83.0,14
2020-03-01,,Onslow County,Government,129.0,"",130.0,15
2020-03-01,,Onslow County,Spiritual Center,95.0,"",95.0,16
2020-03-01,,Onslow County,Medical,123.0,"",123.0,17
2020-03-01,,Onslow County,Hardware Stores,107.0,"",106.0,18
2020-03-01,,Richmond County,Shops & Services,102.0,97.0,102.0,1
2020-03-01,,Richmond County,Food,119.0,"",120.0,2
2020-03-01,,Richmond County,Professional & Other Places,92.0,"",94.0,3
2020-03-01,,Richmond County,Gas Stations,106.0,"",107.0,4
2020-03-01,,Richmond County,Outdoors & Recreation,125.0,"",125.0,5
2020-03-01,,Yadkin County,Shops & Services,87.0,78.0,88.0,1
2020-03-01,,Yadkin County,Food,88.0,106.0,87.0,2
2020-03-01,,Yadkin County,Professional & Other Places,124.0,108.0,125.0,3
2020-03-01,,Yancey County,Food,179.0,"",184.0,1
2020-03-01,,Mecklenburg County,Shops & Services,111.0,110.0,111.0,1
2020-03-01,,Mecklenburg County,Food,117.0,103.0,118.0,2
2020-03-01,,Mecklenburg County,Travel & Transport,115.0,92.0,116.0,3
2020-03-01,,Mecklenburg County,Nightlife Spots,130.0,121.0,131.0,4
2020-03-01,,Mecklenburg County,Airport,101.0,87.0,102.0,5
2020-03-01,,Mecklenburg County,Professional & Other Places,112.0,105.0,112.0,6
2020-03-01,,Mecklenburg County,Outdoors & Recreation,107.0,109.0,107.0,7
2020-03-01,,Mecklenburg County,Residences,112.0,101.0,112.0,8
