2020-03-01,,Rio Arriba County,4d4b7105d754a06378d81259,Shops & Services,130.0,"",131.0,1
2020-03-01,,Rio Arriba County,4d4b7105d754a06374d81259,Food,107.0,"",109.0,2
2020-03-01,,Otero County,4d4b7105d754a06378d81259,Shops & Services,111.0,96.0,111.0,1
2020-03-01,,Otero County,4d4b7105d754a06374d81259,Food,106.0,"",107.0,2
2020-03-01,,Otero County,4d4b7105d754a06377d81259,Outdoors & Recreation,99.0,"",98.0,3
2020-03-01,,Otero County,4d4b7105d754a06375d81259,Professional & Other Places,110.0,"",110.0,4
2020-03-01,,Otero County,4bf58dd8d48988d1f9941735,Food & Drink Shops,104.0,"",105.0,5
2020-03-01,,Otero County,4d4b7105d754a06379d81259,Travel & Transport,88.0,"",88.0,6
2020-03-01,,Quay County,4d4b7105d754a06374d81259,Food,132.0,"",130.0,1
2020-03-01,,Quay County,4d4b7105d754a06378d81259,Shops & Services,99.0,"",98.0,2
2020-03-01,,Doña Ana County,4d4b7105d754a06378d81259,Shops & Services,102.0,106.0,101.0,1
2020-03-01,,Doña Ana County,4d4b7105d754a06374d81259,Food,104.0,115.0,104.0,2
2020-03-01,,Doña Ana County,4d4b7105d754a06375d81259,Professional & Other Places,91.0,91.0,91.0,3
2020-03-01,,Doña Ana County,4d4b7105d754a06377d81259,Outdoors & Recreation,113.0,97.0,114.0,4
2020-03-01,,Doña Ana County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,107.0,135.0,106.0,5
2020-03-01,,Doña Ana County,4d4b7105d754a06379d81259,Travel & Transport,86.0,"",86.0,6
2020-03-01,,Doña Ana County,4bf58dd8d48988d113951735,Gas Stations,103.0,"",103.0,7
2020-03-01,,Doña Ana County,4bf58dd8d48988d1c1941735,Mexican Restaurants,97.0,"",98.0,8
2020-03-01,,Doña Ana County,4bf58dd8d48988d13b941735,Schools,109.0,"",109.0,9
2020-03-01,,Doña Ana County,4bf58dd8d48988d1f9941735,Food & Drink Shops,79.0,"",79.0,10
2020-03-01,,Doña Ana County,4bf58dd8d48988d16e941735,Fast Food Restaurants,105.0,"",104.0,11
2020-03-01,,Doña Ana County,4f4528bc4b90abdf24c9de85,Athletics & Sports,113.0,"",114.0,12
2020-03-01,,Doña Ana County,4bf58dd8d48988d118951735,Grocery Stores,77.0,"",77.0,13
2020-03-01,,Doña Ana County,4d4b7104d754a06370d81259,Arts & Entertainment,80.0,"",80.0,14
2020-03-01,,Doña Ana County,4bf58dd8d48988d14e941735,American Restaurants,90.0,"",89.0,15
2020-03-01,,Doña Ana County,4bf58dd8d48988d131941735,Spiritual Centers,102.0,"",101.0,16
2020-03-01,,Doña Ana County,4bf58dd8d48988d1fa931735,Hotels,94.0,"",94.0,17
2020-03-01,,Doña Ana County,52dea92d3cf9994f4e043dbb,Discount Stores,88.0,"",89.0,18
2020-03-01,,Sandoval County,4d4b7105d754a06378d81259,Shops & Services,100.0,109.0,100.0,1
2020-03-01,,Sandoval County,4d4b7105d754a06374d81259,Food,106.0,104.0,106.0,2
2020-03-01,,Sandoval County,4d4b7105d754a06375d81259,Professional & Other Places,90.0,108.0,90.0,3
2020-03-01,,Sandoval County,4d4b7105d754a06377d81259,Outdoors & Recreation,95.0,"",95.0,4
2020-03-01,,Sandoval County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,102.0,"",102.0,5
2020-03-01,,Sandoval County,4bf58dd8d48988d16e941735,Fast Food Restaurants,128.0,"",127.0,6
2020-03-01,,Sandoval County,4bf58dd8d48988d1f9941735,Food & Drink Shops,96.0,"",95.0,7
2020-03-01,,Sandoval County,4d4b7104d754a06370d81259,Arts & Entertainment,92.0,"",92.0,8
2020-03-01,,Sandoval County,4bf58dd8d48988d118951735,Grocery Stores,99.0,"",97.0,9
2020-03-01,,Sandoval County,4d4b7105d754a06376d81259,Nightlife Spots,105.0,"",105.0,10
2020-03-01,,Sandoval County,4bf58dd8d48988d113951735,Gas Stations,98.0,"",98.0,11
2020-03-01,,Santa Fe County,4d4b7105d754a06378d81259,Shops & Services,109.0,130.0,108.0,1
2020-03-01,,Santa Fe County,4d4b7105d754a06374d81259,Food,99.0,113.0,98.0,2
2020-03-01,,Santa Fe County,4d4b7105d754a06377d81259,Outdoors & Recreation,100.0,84.0,101.0,3
2020-03-01,,Santa Fe County,4d4b7105d754a06375d81259,Professional & Other Places,116.0,106.0,117.0,4
2020-03-01,,Santa Fe County,4bf58dd8d48988d1f9941735,Food & Drink Shops,96.0,97.0,96.0,5
2020-03-01,,Santa Fe County,4d4b7105d754a06379d81259,Travel & Transport,89.0,115.0,87.0,6
2020-03-01,,Santa Fe County,4bf58dd8d48988d118951735,Grocery Stores,102.0,107.0,102.0,7
2020-03-01,,Santa Fe County,4bf58dd8d48988d1fa931735,Hotels,99.0,135.0,97.0,8
2020-03-01,,Santa Fe County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,115.0,"",113.0,9
2020-03-01,,Santa Fe County,4d4b7104d754a06370d81259,Arts & Entertainment,104.0,"",104.0,10
2020-03-01,,Santa Fe County,4bf58dd8d48988d1c1941735,Mexican Restaurants,104.0,143.0,102.0,11
2020-03-01,,Santa Fe County,4d4b7105d754a06376d81259,Nightlife Spots,102.0,"",102.0,12
2020-03-01,,Santa Fe County,4bf58dd8d48988d16e941735,Fast Food Restaurants,96.0,"",95.0,13
2020-03-01,,Santa Fe County,4bf58dd8d48988d14e941735,American Restaurants,116.0,"",112.0,14
2020-03-01,,Guadalupe County,4d4b7105d754a06378d81259,Shops & Services,83.0,"",83.0,1
