2020-03-01,,Luzerne County,Shops & Services,104.0,99.0,105.0,1
2020-03-01,,Luzerne County,Food,100.0,95.0,100.0,2
2020-03-01,,Luzerne County,Nightlife Spots,99.0,115.0,99.0,3
2020-03-01,,Luzerne County,Professional & Other Places,91.0,90.0,91.0,4
2020-03-01,,Luzerne County,Arts & Entertainment,87.0,93.0,87.0,5
2020-03-01,,Luzerne County,Outdoors & Recreation,89.0,81.0,89.0,6
2020-03-01,,Luzerne County,Grocery,93.0,85.0,94.0,7
2020-03-01,,Luzerne County,Gas Stations,104.0,113.0,104.0,8
2020-03-01,,Luzerne County,Big Box Stores,116.0,"",116.0,9
2020-03-01,,Luzerne County,Medical,103.0,101.0,103.0,10
2020-03-01,,Luzerne County,Travel & Transport,103.0,"",104.0,11
2020-03-01,,Luzerne County,Fast Food Restaurants,99.0,"",99.0,12
2020-03-01,,Luzerne County,Sports,91.0,"",91.0,13
2020-03-01,,Luzerne County,Spiritual Center,99.0,89.0,99.0,14
2020-03-01,,Luzerne County,School,87.0,"",87.0,15
2020-03-01,,Luzerne County,Government,90.0,"",90.0,16
2020-03-01,,Luzerne County,Colleges & Universities,101.0,"",102.0,17
2020-03-01,,Luzerne County,Hotel,91.0,"",92.0,18
2020-03-01,,Luzerne County,Hardware Stores,104.0,"",104.0,19
2020-03-01,,Luzerne County,Discount Stores,104.0,"",104.0,20
2020-03-01,,Luzerne County,Convenience Store,97.0,"",97.0,21
2020-03-01,,Luzerne County,Drug Store,94.0,"",93.0,22
2020-03-01,,Luzerne County,Fitness Center,102.0,"",102.0,23
2020-03-01,,Luzerne County,Residences,82.0,"",83.0,24
2020-03-01,,Huntingdon County,Shops & Services,100.0,118.0,99.0,1
2020-03-01,,Huntingdon County,Food,106.0,99.0,106.0,2
2020-03-01,,Huntingdon County,Outdoors & Recreation,125.0,221.0,121.0,3
2020-03-01,,Huntingdon County,Nightlife Spots,119.0,"",119.0,4
2020-03-01,,Huntingdon County,Professional & Other Places,126.0,251.0,121.0,5
2020-03-01,,Huntingdon County,Travel & Transport,119.0,"",114.0,6
2020-03-01,,Huntingdon County,Gas Stations,105.0,"",104.0,6
2020-03-01,,Erie County,Shops & Services,111.0,109.0,111.0,1
2020-03-01,,Erie County,Food,106.0,104.0,106.0,2
2020-03-01,,Erie County,Nightlife Spots,103.0,119.0,103.0,3
2020-03-01,,Erie County,Professional & Other Places,104.0,96.0,105.0,4
2020-03-01,,Erie County,Arts & Entertainment,123.0,109.0,123.0,5
2020-03-01,,Erie County,Outdoors & Recreation,95.0,97.0,95.0,6
2020-03-01,,Erie County,Gas Stations,106.0,94.0,106.0,7
2020-03-01,,Erie County,Big Box Stores,111.0,113.0,111.0,8
2020-03-01,,Erie County,Grocery,89.0,105.0,89.0,9
2020-03-01,,Erie County,Medical,103.0,110.0,103.0,10
2020-03-01,,Erie County,Travel & Transport,90.0,"",90.0,11
2020-03-01,,Erie County,Fast Food Restaurants,126.0,145.0,126.0,12
2020-03-01,,Erie County,Sports,96.0,"",96.0,13
2020-03-01,,Erie County,Colleges & Universities,64.0,"",63.0,14
2020-03-01,,Erie County,Spiritual Center,100.0,103.0,100.0,15
2020-03-01,,Erie County,Discount Stores,121.0,"",120.0,16
2020-03-01,,Erie County,Residences,82.0,104.0,81.0,17
2020-03-01,,Erie County,Hotel,96.0,"",96.0,18
2020-03-01,,Erie County,School,104.0,"",104.0,19
2020-03-01,,Erie County,Drug Store,104.0,"",104.0,20
2020-03-01,,Erie County,Fitness Center,107.0,"",107.0,21
2020-03-01,,Erie County,Hardware Stores,107.0,"",109.0,22
2020-03-01,,Erie County,Alcohol,102.0,"",101.0,23
2020-03-01,,Clinton County,Shops & Services,102.0,98.0,103.0,1
2020-03-01,,Clinton County,Food,114.0,145.0,113.0,2
2020-03-01,,Clinton County,Nightlife Spots,112.0,"",113.0,3
2020-03-01,,Clinton County,Professional & Other Places,90.0,"",90.0,4
2020-03-01,,Clinton County,Gas Stations,106.0,"",106.0,4
2020-03-01,,Clinton County,Outdoors & Recreation,103.0,"",103.0,5
2020-03-01,,Clinton County,Big Box Stores,101.0,"",100.0,6
2020-03-01,,Clinton County,Travel & Transport,114.0,"",115.0,7
2020-03-01,,Susquehanna County,Shops & Services,108.0,148.0,107.0,1
2020-03-01,,Susquehanna County,Food,97.0,"",98.0,2
2020-03-01,,Susquehanna County,Outdoors & Recreation,99.0,"",99.0,3
2020-03-01,,Susquehanna County,Nightlife Spots,95.0,"",96.0,4
2020-03-01,,Susquehanna County,Professional & Other Places,114.0,"",113.0,5
2020-03-01,,Mifflin County,Shops & Services,110.0,96.0,110.0,1
2020-03-01,,Mifflin County,Food,117.0,102.0,118.0,2
2020-03-01,,Mifflin County,Nightlife Spots,86.0,"",86.0,3
2020-03-01,,Mifflin County,Outdoors & Recreation,122.0,"",121.0,4
2020-03-01,,Mifflin County,Professional & Other Places,91.0,"",92.0,5
2020-03-01,,Mifflin County,Gas Stations,104.0,"",104.0,6
2020-03-01,,Mifflin County,Big Box Stores,112.0,"",113.0,7
2020-03-01,,Mifflin County,Travel & Transport,91.0,"",92.0,8
2020-03-01,,Bedford County,Food,117.0,139.0,116.0,1
2020-03-01,,Bedford County,Shops & Services,97.0,112.0,96.0,2
2020-03-01,,Bedford County,Nightlife Spots,124.0,"",125.0,3
2020-03-01,,Bedford County,Outdoors & Recreation,93.0,"",93.0,4
2020-03-01,,Bedford County,Travel & Transport,115.0,"",114.0,5
2020-03-01,,Bedford County,Gas Stations,93.0,"",93.0,6
