2020-03-01,,Colfax County,Food,114.0,"",115.0,1
2020-03-01,,Scotts Bluff County,Shops & Services,103.0,113.0,103.0,1
2020-03-01,,Scotts Bluff County,Food,96.0,"",97.0,2
2020-03-01,,Scotts Bluff County,Professional & Other Places,110.0,"",109.0,3
2020-03-01,,Scotts Bluff County,Nightlife Spots,101.0,"",102.0,4
2020-03-01,,Scotts Bluff County,Big Box Stores,103.0,"",103.0,5
2020-03-01,,Scotts Bluff County,School,91.0,"",91.0,6
2020-03-01,,Dawes County,Food,132.0,"",134.0,1
2020-03-01,,Dawes County,Shops & Services,117.0,"",118.0,2
2020-03-01,,Holt County,Shops & Services,109.0,"",112.0,1
2020-03-01,,Buffalo County,Shops & Services,106.0,133.0,105.0,1
2020-03-01,,Buffalo County,Food,109.0,132.0,108.0,2
2020-03-01,,Buffalo County,Nightlife Spots,89.0,"",88.0,3
2020-03-01,,Buffalo County,Professional & Other Places,77.0,"",77.0,4
2020-03-01,,Buffalo County,Colleges & Universities,199.0,"",200.0,5
2020-03-01,,Buffalo County,Outdoors & Recreation,97.0,"",96.0,6
2020-03-01,,Buffalo County,Arts & Entertainment,141.0,"",140.0,7
2020-03-01,,Buffalo County,Fast Food Restaurants,114.0,"",113.0,8
2020-03-01,,Buffalo County,Big Box Stores,95.0,"",94.0,9
2020-03-01,,Jefferson County,Shops & Services,131.0,"",132.0,1
2020-03-01,,Red Willow County,Food,109.0,"",109.0,1
2020-03-01,,Red Willow County,Shops & Services,106.0,"",107.0,2
2020-03-01,,Saline County,Food,119.0,"",119.0,1
2020-03-01,,Hamilton County,Food,107.0,"",107.0,1
2020-03-01,,Washington County,Shops & Services,96.0,"",96.0,1
2020-03-01,,Washington County,Outdoors & Recreation,136.0,"",136.0,2
2020-03-01,,Washington County,Professional & Other Places,93.0,"",93.0,3
2020-03-01,,Washington County,Nightlife Spots,69.0,"",67.0,4
2020-03-01,,Washington County,Food,86.0,"",86.0,5
2020-03-01,,Sarpy County,Shops & Services,104.0,100.0,104.0,1
2020-03-01,,Sarpy County,Food,109.0,107.0,109.0,2
2020-03-01,,Sarpy County,Professional & Other Places,112.0,97.0,112.0,3
2020-03-01,,Sarpy County,Outdoors & Recreation,106.0,85.0,106.0,4
2020-03-01,,Sarpy County,Nightlife Spots,91.0,125.0,91.0,5
2020-03-01,,Sarpy County,Residences,100.0,79.0,101.0,6
2020-03-01,,Sarpy County,School,126.0,142.0,126.0,7
2020-03-01,,Sarpy County,Arts & Entertainment,121.0,"",121.0,8
2020-03-01,,Sarpy County,Sports,106.0,106.0,106.0,9
2020-03-01,,Sarpy County,Big Box Stores,97.0,"",97.0,10
2020-03-01,,Sarpy County,Fast Food Restaurants,111.0,"",110.0,11
2020-03-01,,Sarpy County,Grocery,91.0,102.0,90.0,12
2020-03-01,,Sarpy County,Convenience Store,100.0,"",101.0,13
2020-03-01,,Sarpy County,Spiritual Center,96.0,"",97.0,14
2020-03-01,,Sarpy County,Medical,120.0,"",120.0,15
2020-03-01,,Sarpy County,Hardware Stores,127.0,"",126.0,16
2020-03-01,,Sarpy County,Travel & Transport,78.0,"",78.0,17
2020-03-01,,Sarpy County,Hotel,129.0,"",128.0,18
2020-03-01,,Sarpy County,Fitness Center,87.0,"",86.0,19
2020-03-01,,Sarpy County,Gas Stations,106.0,"",106.0,20
2020-03-01,,Box Butte County,Shops & Services,95.0,"",94.0,1
2020-03-01,,Dodge County,Shops & Services,97.0,84.0,98.0,1
2020-03-01,,Dodge County,Food,95.0,"",96.0,2
2020-03-01,,Dodge County,Professional & Other Places,109.0,"",110.0,3
2020-03-01,,Dodge County,Nightlife Spots,69.0,"",69.0,4
2020-03-01,,Dodge County,Outdoors & Recreation,88.0,"",87.0,5
2020-03-01,,Dodge County,School,149.0,"",147.0,6
2020-03-01,,Dodge County,Arts & Entertainment,109.0,"",109.0,7
2020-03-01,,Dodge County,Drug Store,95.0,"",95.0,8
2020-03-01,,York County,Shops & Services,98.0,"",98.0,1
2020-03-01,,York County,Food,68.0,"",68.0,2
2020-03-01,,Cuming County,Food,86.0,"",86.0,1
2020-03-01,,Gage County,Food,117.0,"",117.0,1
2020-03-01,,Gage County,Shops & Services,82.0,"",82.0,2
2020-03-01,,Gage County,Nightlife Spots,109.0,"",109.0,3
2020-03-01,,Gage County,Professional & Other Places,101.0,"",102.0,4
2020-03-01,,Saunders County,Nightlife Spots,130.0,"",129.0,1
2020-03-01,,Saunders County,Outdoors & Recreation,117.0,"",115.0,2
2020-03-01,,Saunders County,Professional & Other Places,107.0,"",108.0,3
2020-03-01,,Saunders County,Shops & Services,108.0,"",109.0,4
2020-03-01,,Saunders County,Food,104.0,"",106.0,5
2020-03-01,,Lancaster County,Shops & Services,115.0,107.0,115.0,1
2020-03-01,,Lancaster County,Food,110.0,99.0,110.0,2
2020-03-01,,Lancaster County,Nightlife Spots,113.0,105.0,113.0,3
2020-03-01,,Lancaster County,Professional & Other Places,100.0,77.0,101.0,4
2020-03-01,,Lancaster County,Outdoors & Recreation,115.0,112.0,115.0,5
2020-03-01,,Lancaster County,Colleges & Universities,165.0,247.0,164.0,6
2020-03-01,,Lancaster County,Arts & Entertainment,120.0,96.0,120.0,7
2020-03-01,,Lancaster County,Grocery,98.0,83.0,99.0,8
2020-03-01,,Lancaster County,Big Box Stores,108.0,98.0,108.0,9
2020-03-01,,Lancaster County,Spiritual Center,108.0,86.0,109.0,10
2020-03-01,,Lancaster County,School,97.0,71.0,97.0,11
2020-03-01,,Lancaster County,Residences,129.0,196.0,128.0,12
