2020-03-01,,Neosho County,Food,100.0,"",101.0,1
2020-03-01,,Neosho County,Shops & Services,91.0,"",90.0,2
2020-03-01,,Riley County,Food,109.0,155.0,108.0,1
2020-03-01,,Riley County,Shops & Services,112.0,132.0,112.0,2
2020-03-01,,Riley County,Colleges & Universities,118.0,"",118.0,3
2020-03-01,,Riley County,Professional & Other Places,117.0,"",118.0,4
2020-03-01,,Riley County,Outdoors & Recreation,130.0,278.0,126.0,5
2020-03-01,,Riley County,Nightlife Spots,125.0,"",124.0,6
2020-03-01,,Riley County,Arts & Entertainment,157.0,"",154.0,7
2020-03-01,,Riley County,Fast Food Restaurants,125.0,"",124.0,8
2020-03-01,,Riley County,Spiritual Center,106.0,"",106.0,9
2020-03-01,,Riley County,Residences,84.0,"",83.0,10
2020-03-01,,Jefferson County,Shops & Services,124.0,"",122.0,1
2020-03-01,,Jefferson County,Outdoors & Recreation,136.0,"",137.0,2
2020-03-01,,Sedgwick County,Shops & Services,105.0,100.0,105.0,1
2020-03-01,,Sedgwick County,Food,110.0,112.0,109.0,2
2020-03-01,,Sedgwick County,Professional & Other Places,104.0,99.0,104.0,3
2020-03-01,,Sedgwick County,Outdoors & Recreation,121.0,103.0,121.0,4
2020-03-01,,Sedgwick County,Nightlife Spots,107.0,98.0,108.0,5
2020-03-01,,Sedgwick County,Arts & Entertainment,94.0,109.0,93.0,6
2020-03-01,,Sedgwick County,Grocery,90.0,87.0,90.0,7
2020-03-01,,Sedgwick County,Big Box Stores,102.0,108.0,102.0,8
2020-03-01,,Sedgwick County,Fast Food Restaurants,108.0,100.0,108.0,9
2020-03-01,,Sedgwick County,School,104.0,100.0,104.0,10
2020-03-01,,Sedgwick County,Sports,124.0,120.0,124.0,11
2020-03-01,,Sedgwick County,Spiritual Center,96.0,102.0,96.0,12
2020-03-01,,Sedgwick County,Convenience Store,105.0,112.0,105.0,13
2020-03-01,,Sedgwick County,Residences,102.0,104.0,102.0,14
2020-03-01,,Sedgwick County,Medical,114.0,82.0,115.0,15
2020-03-01,,Sedgwick County,Travel & Transport,78.0,78.0,78.0,16
2020-03-01,,Sedgwick County,Hardware Stores,131.0,129.0,131.0,17
2020-03-01,,Sedgwick County,Colleges & Universities,86.0,"",85.0,18
2020-03-01,,Sedgwick County,Fitness Center,95.0,119.0,94.0,19
2020-03-01,,Sedgwick County,Hotel,110.0,"",111.0,20
2020-03-01,,Sedgwick County,Gas Stations,109.0,"",109.0,21
2020-03-01,,Sedgwick County,Discount Stores,116.0,"",117.0,22
2020-03-01,,Sedgwick County,Drug Store,99.0,"",99.0,23
2020-03-01,,Sedgwick County,Alcohol,95.0,"",94.0,24
2020-03-01,,Sedgwick County,Airport,89.0,"",89.0,25
2020-03-01,,Sedgwick County,Government,125.0,"",123.0,25
2020-03-01,,Sedgwick County,Office,119.0,"",118.0,26
2020-03-01,,Brown County,Arts & Entertainment,125.0,"",125.0,1
2020-03-01,,Brown County,Food,140.0,"",140.0,2
2020-03-01,,Brown County,Shops & Services,122.0,"",122.0,3
2020-03-01,,Cowley County,Food,125.0,113.0,125.0,1
2020-03-01,,Cowley County,Shops & Services,109.0,100.0,109.0,2
2020-03-01,,Cowley County,Professional & Other Places,107.0,"",108.0,3
2020-03-01,,Cowley County,Outdoors & Recreation,164.0,"",163.0,4
2020-03-01,,Harvey County,Food,106.0,111.0,106.0,1
2020-03-01,,Harvey County,Shops & Services,87.0,84.0,87.0,2
2020-03-01,,Harvey County,Professional & Other Places,113.0,"",113.0,3
2020-03-01,,Harvey County,Outdoors & Recreation,122.0,"",123.0,4
2020-03-01,,Douglas County,Shops & Services,108.0,107.0,108.0,1
2020-03-01,,Douglas County,Food,100.0,126.0,99.0,2
2020-03-01,,Douglas County,Outdoors & Recreation,108.0,71.0,110.0,3
2020-03-01,,Douglas County,Colleges & Universities,115.0,"",115.0,4
2020-03-01,,Douglas County,Professional & Other Places,104.0,82.0,105.0,5
2020-03-01,,Douglas County,Nightlife Spots,97.0,"",97.0,6
2020-03-01,,Douglas County,Grocery,94.0,"",93.0,7
2020-03-01,,Douglas County,Residences,105.0,"",105.0,8
2020-03-01,,Douglas County,Arts & Entertainment,104.0,"",105.0,9
2020-03-01,,Douglas County,Big Box Stores,91.0,"",92.0,10
2020-03-01,,Douglas County,Fast Food Restaurants,90.0,"",90.0,11
2020-03-01,,Douglas County,Sports,98.0,"",98.0,12
2020-03-01,,Douglas County,Spiritual Center,107.0,"",107.0,13
2020-03-01,,Douglas County,School,94.0,"",97.0,14
2020-03-01,,Thomas County,Food,108.0,"",107.0,1
2020-03-01,,Thomas County,Shops & Services,116.0,"",115.0,2
2020-03-01,,Barton County,Shops & Services,112.0,105.0,113.0,1
2020-03-01,,Barton County,Food,122.0,"",122.0,2
2020-03-01,,Barton County,Professional & Other Places,111.0,"",111.0,3
2020-03-01,,Barton County,Arts & Entertainment,115.0,"",116.0,4
2020-03-01,,Barton County,Grocery,105.0,"",106.0,5
2020-03-01,,Seward County,Food,103.0,143.0,103.0,1
2020-03-01,,Seward County,Shops & Services,108.0,"",108.0,2
2020-03-01,,Seward County,Arts & Entertainment,130.0,"",129.0,3
2020-03-01,,Seward County,Professional & Other Places,96.0,"",98.0,4
2020-03-01,,Crawford County,Shops & Services,122.0,130.0,122.0,1
2020-03-01,,Crawford County,Food,103.0,82.0,104.0,2
2020-03-01,,Crawford County,Professional & Other Places,133.0,"",133.0,3
2020-03-01,,Crawford County,Nightlife Spots,125.0,"",126.0,4
