2020-03-01,,Garfield County,Outdoors & Recreation,95.0,"",95.0,1
2020-03-01,,Salt Lake County,Shops & Services,94.0,78.0,94.0,1
2020-03-01,,Salt Lake County,Food,97.0,93.0,97.0,2
2020-03-01,,Salt Lake County,Professional & Other Places,87.0,83.0,87.0,3
2020-03-01,,Salt Lake County,Travel & Transport,101.0,90.0,101.0,4
2020-03-01,,Salt Lake County,Airport,100.0,89.0,100.0,5
2020-03-01,,Salt Lake County,Outdoors & Recreation,87.0,70.0,87.0,6
2020-03-01,,Salt Lake County,Arts & Entertainment,93.0,86.0,94.0,7
2020-03-01,,Salt Lake County,Nightlife Spots,103.0,71.0,103.0,8
2020-03-01,,Salt Lake County,Grocery,89.0,75.0,90.0,9
2020-03-01,,Salt Lake County,Spiritual Center,88.0,78.0,88.0,10
2020-03-01,,Salt Lake County,School,95.0,98.0,95.0,11
2020-03-01,,Salt Lake County,Fast Food Restaurants,94.0,72.0,95.0,12
2020-03-01,,Salt Lake County,Big Box Stores,97.0,83.0,97.0,13
2020-03-01,,Salt Lake County,Gas Stations,93.0,73.0,93.0,14
2020-03-01,,Salt Lake County,Residences,94.0,72.0,94.0,15
2020-03-01,,Salt Lake County,Skiing,123.0,74.0,124.0,16
2020-03-01,,Salt Lake County,Medical,89.0,97.0,89.0,17
2020-03-01,,Salt Lake County,Hotel,112.0,108.0,113.0,18
2020-03-01,,Salt Lake County,Sports,90.0,71.0,91.0,19
2020-03-01,,Salt Lake County,Fitness Center,93.0,"",93.0,20
2020-03-01,,Salt Lake County,Convenience Store,97.0,"",97.0,21
2020-03-01,,Salt Lake County,Colleges & Universities,82.0,"",82.0,22
2020-03-01,,Salt Lake County,Office,92.0,"",92.0,23
2020-03-01,,Salt Lake County,Hardware Stores,79.0,"",80.0,24
2020-03-01,,Salt Lake County,Government,85.0,"",84.0,25
2020-03-01,,Salt Lake County,Drug Store,94.0,"",94.0,26
2020-03-01,,Salt Lake County,Light Rail Stations,107.0,"",107.0,27
2020-03-01,,Salt Lake County,Discount Stores,96.0,"",97.0,28
2020-03-01,,Tooele County,Shops & Services,86.0,"",86.0,1
2020-03-01,,Tooele County,Food,96.0,"",96.0,2
2020-03-01,,Tooele County,Professional & Other Places,98.0,"",99.0,3
2020-03-01,,Tooele County,Gas Stations,96.0,"",96.0,4
2020-03-01,,Tooele County,Outdoors & Recreation,78.0,"",78.0,5
2020-03-01,,Carbon County,Food,139.0,"",138.0,1
2020-03-01,,Grand County,Outdoors & Recreation,115.0,"",117.0,1
2020-03-01,,Grand County,Food,129.0,169.0,127.0,2
2020-03-01,,Grand County,Shops & Services,137.0,218.0,133.0,3
2020-03-01,,Grand County,Travel & Transport,103.0,"",103.0,4
2020-03-01,,Millard County,Shops & Services,140.0,"",138.0,1
2020-03-01,,Box Elder County,Shops & Services,104.0,"",104.0,1
2020-03-01,,Box Elder County,Food,121.0,"",121.0,2
2020-03-01,,Box Elder County,Professional & Other Places,123.0,"",124.0,3
2020-03-01,,Box Elder County,Outdoors & Recreation,84.0,"",85.0,4
2020-03-01,,Box Elder County,Gas Stations,111.0,"",111.0,5
2020-03-01,,Wasatch County,Outdoors & Recreation,62.0,"",63.0,1
2020-03-01,,Wasatch County,Food,81.0,"",81.0,2
2020-03-01,,Wasatch County,Shops & Services,86.0,"",85.0,2
2020-03-01,,Summit County,Skiing,103.0,80.0,104.0,1
2020-03-01,,Summit County,Outdoors & Recreation,97.0,66.0,98.0,2
2020-03-01,,Summit County,Food,89.0,65.0,90.0,3
2020-03-01,,Summit County,Shops & Services,80.0,67.0,81.0,4
2020-03-01,,Summit County,Nightlife Spots,110.0,"",111.0,5
2020-03-01,,Summit County,Travel & Transport,93.0,"",94.0,6
2020-03-01,,Summit County,Hotel,88.0,"",89.0,7
2020-03-01,,Summit County,Professional & Other Places,99.0,"",101.0,8
2020-03-01,,Summit County,Arts & Entertainment,46.0,"",46.0,9
2020-03-01,,Summit County,Residences,120.0,"",122.0,10
2020-03-01,,Iron County,Food,133.0,108.0,134.0,1
2020-03-01,,Iron County,Shops & Services,97.0,70.0,99.0,2
2020-03-01,,Iron County,Outdoors & Recreation,91.0,"",91.0,3
2020-03-01,,Iron County,Professional & Other Places,84.0,"",85.0,4
2020-03-01,,Iron County,Colleges & Universities,168.0,"",167.0,5
2020-03-01,,Cache County,Shops & Services,111.0,"",112.0,1
2020-03-01,,Cache County,Food,110.0,"",110.0,2
2020-03-01,,Cache County,Outdoors & Recreation,95.0,"",95.0,3
2020-03-01,,Cache County,Professional & Other Places,94.0,"",95.0,4
2020-03-01,,Cache County,Arts & Entertainment,140.0,"",141.0,5
2020-03-01,,Cache County,Spiritual Center,82.0,"",83.0,6
2020-03-01,,Cache County,Big Box Stores,99.0,"",99.0,7
2020-03-01,,Uintah County,Shops & Services,138.0,271.0,134.0,1
2020-03-01,,Uintah County,Food,122.0,"",121.0,2
2020-03-01,,Davis County,Shops & Services,88.0,80.0,89.0,1
2020-03-01,,Davis County,Food,101.0,104.0,101.0,2
2020-03-01,,Davis County,Professional & Other Places,92.0,84.0,92.0,3
2020-03-01,,Davis County,Outdoors & Recreation,77.0,"",77.0,4
2020-03-01,,Davis County,Spiritual Center,91.0,83.0,92.0,5
2020-03-01,,Davis County,Grocery,88.0,90.0,88.0,6
2020-03-01,,Davis County,School,86.0,"",87.0,7
2020-03-01,,Davis County,Arts & Entertainment,100.0,"",100.0,8
2020-03-01,,Davis County,Big Box Stores,84.0,"",84.0,9
