2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d118951735,Grocery Stores,95.0,105.0,94.0,1
2020-03-01,Oregon,Clackamas County,52f2ab2ebcbc57f1066b8b46,Supermarkets,103.0,106.0,103.0,2
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d1fd941735,Shopping Malls,93.0,"",93.0,3
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d16e941735,Fast Food Restaurants,97.0,"",97.0,4
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d113951735,Gas Stations,97.0,108.0,96.0,5
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d1e0931735,Coffee Shops,92.0,101.0,91.0,6
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d163941735,Parks,105.0,114.0,105.0,7
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d14e941735,American Restaurants,100.0,"",101.0,8
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d116941735,Bars,86.0,"",85.0,9
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d112951735,Hardware Stores,110.0,"",110.0,10
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d1ca941735,Pizza Places,100.0,"",99.0,11
2020-03-01,Oregon,Clackamas County,4bf58dd8d48988d1c1941735,Mexican Restaurants,82.0,"",81.0,12
2020-03-01,Oregon,Clackamas County,4d954b0ea243a5684a65b473,Convenience Stores,120.0,"",120.0,13
2020-03-01,Oregon,Lincoln County,4bf58dd8d48988d1e2941735,Beaches,108.0,"",108.0,1
2020-03-01,Oregon,Lincoln County,4bf58dd8d48988d1ce941735,Seafood Restaurants,96.0,"",96.0,2
2020-03-01,Oregon,Lincoln County,4bf58dd8d48988d1fa931735,Hotels,81.0,"",80.0,3
2020-03-01,Oregon,Umatilla County,4bf58dd8d48988d113951735,Gas Stations,105.0,"",105.0,1
2020-03-01,Oregon,Lane County,4bf58dd8d48988d118951735,Grocery Stores,93.0,110.0,92.0,1
2020-03-01,Oregon,Lane County,4bf58dd8d48988d16e941735,Fast Food Restaurants,105.0,"",106.0,2
2020-03-01,Oregon,Lane County,52f2ab2ebcbc57f1066b8b46,Supermarkets,99.0,"",99.0,3
2020-03-01,Oregon,Lane County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,97.0,"",98.0,4
2020-03-01,Oregon,Lane County,4bf58dd8d48988d1fd941735,Shopping Malls,101.0,"",101.0,5
2020-03-01,Oregon,Lane County,4bf58dd8d48988d113951735,Gas Stations,101.0,"",101.0,6
2020-03-01,Oregon,Lane County,4bf58dd8d48988d1e0931735,Coffee Shops,105.0,"",104.0,7
2020-03-01,Oregon,Lane County,4bf58dd8d48988d116941735,Bars,123.0,"",123.0,8
2020-03-01,Oregon,Lane County,4bf58dd8d48988d1ca941735,Pizza Places,103.0,"",101.0,9
2020-03-01,Oregon,Lane County,4bf58dd8d48988d163941735,Parks,93.0,"",94.0,10
2020-03-01,Oregon,Lane County,4bf58dd8d48988d1ae941735,Universities,151.0,"",146.0,11
2020-03-01,Oregon,Lane County,4bf58dd8d48988d14e941735,American Restaurants,103.0,"",103.0,12
2020-03-01,Oregon,Lane County,4d954b0ea243a5684a65b473,Convenience Stores,95.0,"",95.0,13
2020-03-01,Oregon,Lane County,4bf58dd8d48988d112951735,Hardware Stores,97.0,"",96.0,14
2020-03-01,Oregon,Yamhill County,4bf58dd8d48988d14b941735,Wineries,143.0,"",144.0,1
2020-03-01,Oregon,Linn County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,122.0,"",120.0,1
2020-03-01,Oregon,Linn County,4bf58dd8d48988d16e941735,Fast Food Restaurants,111.0,"",113.0,2
2020-03-01,Oregon,Linn County,4bf58dd8d48988d118951735,Grocery Stores,104.0,"",104.0,3
2020-03-01,Oregon,Linn County,4bf58dd8d48988d113951735,Gas Stations,102.0,"",102.0,4
2020-03-01,Oregon,Washington County,52f2ab2ebcbc57f1066b8b46,Supermarkets,99.0,99.0,99.0,1
2020-03-01,Oregon,Washington County,4bf58dd8d48988d118951735,Grocery Stores,98.0,96.0,98.0,2
2020-03-01,Oregon,Washington County,4bf58dd8d48988d1fd941735,Shopping Malls,92.0,114.0,91.0,3
2020-03-01,Oregon,Washington County,4bf58dd8d48988d16e941735,Fast Food Restaurants,92.0,77.0,92.0,4
2020-03-01,Oregon,Washington County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,103.0,"",103.0,5
2020-03-01,Oregon,Washington County,4bf58dd8d48988d1e0931735,Coffee Shops,96.0,104.0,96.0,6
2020-03-01,Oregon,Washington County,4bf58dd8d48988d113951735,Gas Stations,92.0,93.0,92.0,7
2020-03-01,Oregon,Washington County,52e816a6bcbc57f1066b7a54,Warehouse Stores,104.0,87.0,105.0,8
2020-03-01,Oregon,Washington County,4bf58dd8d48988d163941735,Parks,94.0,108.0,93.0,9
2020-03-01,Oregon,Washington County,4bf58dd8d48988d112951735,Hardware Stores,94.0,81.0,94.0,10
2020-03-01,Oregon,Washington County,4bf58dd8d48988d1ca941735,Pizza Places,101.0,"",101.0,11
2020-03-01,Oregon,Washington County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),88.0,"",87.0,12
2020-03-01,Oregon,Washington County,4bf58dd8d48988d14e941735,American Restaurants,90.0,"",89.0,13
2020-03-01,Oregon,Washington County,4bf58dd8d48988d1c1941735,Mexican Restaurants,87.0,"",86.0,14
2020-03-01,Oregon,Washington County,4bf58dd8d48988d124941735,Offices,103.0,"",103.0,15
