2020-03-01,Massachusetts,Berkshire County,52f2ab2ebcbc57f1066b8b46,Supermarkets,89.0,"",88.0,1
2020-03-01,Massachusetts,Berkshire County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,118.0,"",119.0,2
2020-03-01,Massachusetts,Berkshire County,4bf58dd8d48988d14e941735,American Restaurants,91.0,"",91.0,3
2020-03-01,Massachusetts,Hampshire County,4bf58dd8d48988d1ae941735,Universities,126.0,"",126.0,1
2020-03-01,Massachusetts,Hampshire County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,105.0,"",105.0,2
2020-03-01,Massachusetts,Hampshire County,52f2ab2ebcbc57f1066b8b46,Supermarkets,97.0,"",98.0,3
2020-03-01,Massachusetts,Hampshire County,4bf58dd8d48988d116941735,Bars,111.0,"",110.0,4
2020-03-01,Massachusetts,Plymouth County,52f2ab2ebcbc57f1066b8b46,Supermarkets,95.0,107.0,94.0,1
2020-03-01,Massachusetts,Plymouth County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,110.0,98.0,110.0,2
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d118951735,Grocery Stores,90.0,80.0,91.0,3
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d148941735,Donut Shops,108.0,104.0,108.0,4
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d113951735,Gas Stations,106.0,"",106.0,5
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d14e941735,American Restaurants,92.0,93.0,92.0,6
2020-03-01,Massachusetts,Plymouth County,4d954b0ea243a5684a65b473,Convenience Stores,92.0,"",92.0,7
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d112951735,Hardware Stores,102.0,108.0,101.0,8
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d16e941735,Fast Food Restaurants,104.0,"",105.0,9
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d1fd941735,Shopping Malls,84.0,"",85.0,10
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d116941735,Bars,95.0,"",95.0,11
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d10f951735,Pharmacies,95.0,"",95.0,12
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d186941735,Liquor Stores,93.0,"",93.0,13
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d1e0931735,Coffee Shops,118.0,"",117.0,14
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d1ca941735,Pizza Places,79.0,"",79.0,15
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d1e2941735,Beaches,80.0,"",79.0,16
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,114.0,"",115.0,17
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d1f6941735,Department Stores,96.0,"",97.0,18
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d11d941735,Sports Bars,99.0,"",99.0,19
2020-03-01,Massachusetts,Plymouth County,4bf58dd8d48988d110941735,Italian Restaurants,99.0,"",98.0,20
2020-03-01,Massachusetts,Norfolk County,52f2ab2ebcbc57f1066b8b46,Supermarkets,104.0,109.0,104.0,1
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d1fd941735,Shopping Malls,106.0,97.0,106.0,2
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d118951735,Grocery Stores,105.0,91.0,106.0,3
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d14e941735,American Restaurants,110.0,115.0,110.0,4
2020-03-01,Massachusetts,Norfolk County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,109.0,101.0,109.0,5
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d148941735,Donut Shops,102.0,111.0,102.0,6
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d10f951735,Pharmacies,107.0,131.0,106.0,7
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d113951735,Gas Stations,93.0,94.0,93.0,8
2020-03-01,Massachusetts,Norfolk County,52e816a6bcbc57f1066b7a54,Warehouse Stores,122.0,119.0,123.0,9
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d16e941735,Fast Food Restaurants,104.0,"",104.0,10
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d1f6941735,Department Stores,111.0,"",111.0,11
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d1ca941735,Pizza Places,103.0,"",102.0,12
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d1e0931735,Coffee Shops,102.0,167.0,100.0,13
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d112951735,Hardware Stores,98.0,"",99.0,14
2020-03-01,Massachusetts,Norfolk County,4d954b0ea243a5684a65b473,Convenience Stores,100.0,"",101.0,15
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d1f8941735,Furniture / Home Stores,114.0,"",116.0,16
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d176941735,Gyms,103.0,"",103.0,17
2020-03-01,Massachusetts,Norfolk County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),101.0,"",101.0,18
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d116941735,Bars,94.0,"",93.0,19
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d103951735,Clothing Stores,109.0,"",109.0,20
2020-03-01,Massachusetts,Norfolk County,4bf58dd8d48988d13d941735,High Schools,122.0,"",122.0,21
