2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06378d81259,Shops & Services,103.0,109.0,103.0,1
2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06374d81259,Food,109.0,112.0,109.0,2
2020-03-01,,Fairbanks North Star Borough,4bf58dd8d48988d1f9941735,Food & Drink Shops,101.0,"",101.0,3
2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06375d81259,Professional & Other Places,114.0,"",114.0,4
2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06379d81259,Travel & Transport,82.0,"",82.0,5
2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06377d81259,Outdoors & Recreation,90.0,"",90.0,6
2020-03-01,,Fairbanks North Star Borough,4d4b7105d754a06376d81259,Nightlife Spots,88.0,"",88.0,7
2020-03-01,,Fairbanks North Star Borough,52f2ab2ebcbc57f1066b8b46,Supermarkets,96.0,"",97.0,8
2020-03-01,,Fairbanks North Star Borough,4d4b7104d754a06370d81259,Arts & Entertainment,108.0,"",109.0,9
2020-03-01,,Fairbanks North Star Borough,4bf58dd8d48988d118951735,Grocery Stores,111.0,"",111.0,10
2020-03-01,,Fairbanks North Star Borough,4bf58dd8d48988d113951735,Gas Stations,100.0,"",102.0,10
2020-03-01,,Ketchikan Gateway Borough,4d4b7105d754a06378d81259,Shops & Services,117.0,"",117.0,1
2020-03-01,,Anchorage Municipality,4d4b7105d754a06378d81259,Shops & Services,104.0,112.0,104.0,1
2020-03-01,,Anchorage Municipality,4d4b7105d754a06374d81259,Food,111.0,111.0,111.0,2
2020-03-01,,Anchorage Municipality,4d4b7105d754a06375d81259,Professional & Other Places,108.0,99.0,108.0,3
2020-03-01,,Anchorage Municipality,4d4b7105d754a06379d81259,Travel & Transport,112.0,120.0,112.0,4
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1f9941735,Food & Drink Shops,107.0,136.0,106.0,5
2020-03-01,,Anchorage Municipality,4d4b7105d754a06377d81259,Outdoors & Recreation,97.0,81.0,98.0,6
2020-03-01,,Anchorage Municipality,4d4b7105d754a06376d81259,Nightlife Spots,117.0,"",117.0,7
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1ed931735,Airports,120.0,151.0,119.0,8
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1fa931735,Hotels,129.0,"",130.0,9
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d118951735,Grocery Stores,104.0,121.0,103.0,10
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d116941735,Bars,119.0,"",120.0,11
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d113951735,Gas Stations,93.0,"",94.0,12
2020-03-01,,Anchorage Municipality,52f2ab2ebcbc57f1066b8b42,Big Box Stores,100.0,"",100.0,13
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d16e941735,Fast Food Restaurants,118.0,"",119.0,14
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1fd941735,Shopping Malls,98.0,"",97.0,15
2020-03-01,,Anchorage Municipality,4d4b7104d754a06370d81259,Arts & Entertainment,106.0,"",104.0,16
2020-03-01,,Anchorage Municipality,52f2ab2ebcbc57f1066b8b46,Supermarkets,102.0,"",99.0,17
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d131941735,Spiritual Centers,102.0,"",102.0,18
2020-03-01,,Anchorage Municipality,4f4528bc4b90abdf24c9de85,Athletics & Sports,108.0,"",109.0,19
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d10f951735,Pharmacies,120.0,"",119.0,19
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1e0931735,Coffee Shops,115.0,"",114.0,20
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d104941735,Medical Centers,106.0,"",107.0,21
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d142941735,Asian Restaurants,97.0,"",97.0,22
2020-03-01,,Anchorage Municipality,52e816a6bcbc57f1066b7a54,Warehouse Stores,91.0,"",92.0,23
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d163941735,Parks,102.0,"",103.0,24
2020-03-01,,Anchorage Municipality,4bf58dd8d48988d1c1941735,Mexican Restaurants,136.0,"",137.0,25
2020-03-01,,Matanuska-Susitna Borough,4d4b7105d754a06378d81259,Shops & Services,104.0,88.0,105.0,1
2020-03-01,,Matanuska-Susitna Borough,4d4b7105d754a06374d81259,Food,109.0,"",109.0,2
2020-03-01,,Matanuska-Susitna Borough,4d4b7105d754a06377d81259,Outdoors & Recreation,109.0,"",109.0,3
2020-03-01,,Matanuska-Susitna Borough,4bf58dd8d48988d1f9941735,Food & Drink Shops,93.0,"",93.0,4
2020-03-01,,Matanuska-Susitna Borough,4d4b7105d754a06375d81259,Professional & Other Places,110.0,"",111.0,5
2020-03-01,,Matanuska-Susitna Borough,4bf58dd8d48988d113951735,Gas Stations,112.0,"",114.0,6
2020-03-01,,Matanuska-Susitna Borough,4d4b7105d754a06376d81259,Nightlife Spots,128.0,"",128.0,6
2020-03-02,,Matanuska-Susitna Borough,4d4b7105d754a06378d81259,Shops & Services,98.0,110.0,97.0,1
2020-03-02,,Matanuska-Susitna Borough,4d4b7105d754a06374d81259,Food,102.0,116.0,101.0,2
2020-03-02,,Matanuska-Susitna Borough,4d4b7105d754a06375d81259,Professional & Other Places,107.0,"",107.0,3
2020-03-02,,Matanuska-Susitna Borough,4bf58dd8d48988d1f9941735,Food & Drink Shops,97.0,"",96.0,4
2020-03-02,,Matanuska-Susitna Borough,4d4b7105d754a06377d81259,Outdoors & Recreation,103.0,"",103.0,5
