2020-03-01,WestVirginia,Food,67.0,68.0,67.0,1
2020-03-01,WestVirginia,Shops & Services,51.0,50.0,51.0,2
2020-03-01,WestVirginia,Gas Stations,114.0,121.0,113.0,3
2020-03-01,WestVirginia,Fast Food Restaurants,120.0,116.0,120.0,4
2020-03-01,WestVirginia,Big Box Stores,110.0,114.0,110.0,5
2020-03-01,WestVirginia,Grocery,100.0,96.0,100.0,6
2020-03-01,WestVirginia,Nightlife Spots,73.0,72.0,73.0,7
2020-03-01,WestVirginia,Outdoors & Recreation,81.0,82.0,81.0,8
2020-03-01,WestVirginia,Arts & Entertainment,95.0,87.0,95.0,9
2020-03-01,WestVirginia,Discount Stores,111.0,108.0,112.0,10
2020-03-01,WestVirginia,Medical,62.0,65.0,62.0,11
2020-03-01,WestVirginia,Hotel,87.0,95.0,86.0,12
2020-03-01,WestVirginia,Convenience Store,114.0,95.0,114.0,13
2020-03-01,WestVirginia,School,64.0,63.0,64.0,14
2020-03-01,WestVirginia,Professional & Other Places,29.0,27.0,29.0,15
2020-03-01,WestVirginia,Hardware Stores,118.0,125.0,118.0,16
2020-03-01,WestVirginia,Drug Store,104.0,96.0,105.0,17
2020-03-01,WestVirginia,Travel & Transport,71.0,88.0,71.0,18
2020-03-01,WestVirginia,Colleges & Universities,86.0,110.0,85.0,19
2020-03-01,WestVirginia,Government,71.0,71.0,71.0,20
2020-03-01,WestVirginia,Sports,53.0,61.0,53.0,21
2020-03-01,WestVirginia,Fitness Center,70.0,81.0,70.0,22
2020-03-01,WestVirginia,Residences,98.0,"",99.0,23
2020-03-01,WestVirginia,Banks,115.0,"",116.0,24
2020-03-01,WestVirginia,Office,99.0,"",99.0,25
2020-03-01,WestVirginia,Skiing,65.0,"",65.0,26
2020-03-01,WestVirginia,Airport,112.0,"",113.0,27
2020-03-02,WestVirginia,Food,61.0,59.0,61.0,1
2020-03-02,WestVirginia,Shops & Services,49.0,52.0,49.0,2
2020-03-02,WestVirginia,Gas Stations,106.0,92.0,107.0,3
2020-03-02,WestVirginia,Fast Food Restaurants,112.0,112.0,112.0,4
2020-03-02,WestVirginia,Medical,59.0,55.0,59.0,5
2020-03-02,WestVirginia,Grocery,107.0,106.0,107.0,6
2020-03-02,WestVirginia,Big Box Stores,106.0,102.0,106.0,7
2020-03-02,WestVirginia,School,63.0,58.0,63.0,8
2020-03-02,WestVirginia,Colleges & Universities,80.0,81.0,80.0,9
2020-03-02,WestVirginia,Nightlife Spots,74.0,69.0,74.0,10
2020-03-02,WestVirginia,Outdoors & Recreation,62.0,55.0,62.0,11
2020-03-02,WestVirginia,Professional & Other Places,22.0,20.0,22.0,12
2020-03-02,WestVirginia,Discount Stores,114.0,110.0,114.0,13
2020-03-02,WestVirginia,Government,81.0,73.0,82.0,14
2020-03-02,WestVirginia,Convenience Store,101.0,91.0,101.0,15
2020-03-02,WestVirginia,Drug Store,107.0,101.0,108.0,16
2020-03-02,WestVirginia,Arts & Entertainment,101.0,95.0,101.0,17
2020-03-02,WestVirginia,Hotel,81.0,77.0,81.0,18
2020-03-02,WestVirginia,Hardware Stores,103.0,91.0,104.0,19
2020-03-02,WestVirginia,Travel & Transport,74.0,68.0,75.0,20
2020-03-02,WestVirginia,Fitness Center,69.0,62.0,69.0,21
2020-03-02,WestVirginia,Office,99.0,93.0,99.0,22
2020-03-02,WestVirginia,Banks,123.0,117.0,124.0,23
2020-03-02,WestVirginia,Sports,49.0,44.0,49.0,24
2020-03-02,WestVirginia,Residences,106.0,"",106.0,25
2020-03-02,WestVirginia,Airport,96.0,"",96.0,26
2020-03-03,WestVirginia,Food,56.0,57.0,56.0,1
2020-03-03,WestVirginia,Shops & Services,51.0,52.0,51.0,2
2020-03-03,WestVirginia,Gas Stations,104.0,109.0,103.0,3
2020-03-03,WestVirginia,Fast Food Restaurants,108.0,99.0,109.0,4
2020-03-03,WestVirginia,Medical,58.0,52.0,58.0,5
2020-03-03,WestVirginia,Grocery,106.0,105.0,106.0,6
2020-03-03,WestVirginia,Big Box Stores,114.0,112.0,114.0,7
2020-03-03,WestVirginia,School,61.0,66.0,61.0,8
2020-03-03,WestVirginia,Colleges & Universities,85.0,97.0,85.0,9
2020-03-03,WestVirginia,Outdoors & Recreation,64.0,64.0,64.0,10
2020-03-03,WestVirginia,Nightlife Spots,81.0,65.0,81.0,11
2020-03-03,WestVirginia,Professional & Other Places,26.0,23.0,26.0,12
2020-03-03,WestVirginia,Discount Stores,113.0,102.0,113.0,13
2020-03-03,WestVirginia,Government,77.0,75.0,77.0,14
2020-03-03,WestVirginia,Drug Store,112.0,113.0,112.0,15
2020-03-03,WestVirginia,Convenience Store,103.0,90.0,104.0,16
2020-03-03,WestVirginia,Arts & Entertainment,91.0,86.0,91.0,17
2020-03-03,WestVirginia,Hotel,79.0,75.0,79.0,18
2020-03-03,WestVirginia,Hardware Stores,116.0,115.0,116.0,19
2020-03-03,WestVirginia,Travel & Transport,58.0,62.0,58.0,20
2020-03-03,WestVirginia,Fitness Center,75.0,67.0,75.0,21
2020-03-03,WestVirginia,Banks,136.0,139.0,136.0,22
2020-03-03,WestVirginia,Sports,51.0,50.0,51.0,23
2020-03-03,WestVirginia,Office,91.0,89.0,91.0,24
2020-03-03,WestVirginia,Residences,106.0,135.0,106.0,25
2020-03-03,WestVirginia,Airport,88.0,"",88.0,26
2020-03-03,WestVirginia,Alcohol,130.0,"",129.0,27
2020-03-04,WestVirginia,Food,60.0,60.0,60.0,1
2020-03-04,WestVirginia,Shops & Services,52.0,51.0,52.0,2
